timestamp_day,cycle_id,step_in_cycle,RUL_hr,vibration_rms_mm_s,temperature_c,pressure_bar,failure_mode,failure,operating_state,active_failure_mode,ambient_temperature_c,humidity_percent,wind_speed_m_s,rain_intensity_mm_h,ambient_pressure_bar
2866,70,40,90.5,2.307391943,65.99348416,10.28256598,,0,healthy,,32.11727806,74.02293571,2.356876791,0,1.015788486
2867,70,89,66.5,2.842481055,68.31681491,10.15915674,,0,healthy,,32.38800931,72.43195577,3.55560562,0,1.00601519
2868,70,136,42.5,3.789506081,65.07904276,9.219335216,,0,healthy,,32.72832767,72.95041061,4.661197652,0,0.993791043
2869,70,184,18.5,3.903297889,67.8913177,9.68092284,,0,healthy,,32.81530421,73.75089566,4.049521486,0,0.98428434
2870,70,233,0.5,5.14225391,71.08354766,10.19358743,,0,healthy,,33.09865265,73.38841857,2.854952155,0,0.980384625
2871,71,45,64.5,2.502233379,68.35280281,9.351280947,,0,healthy,,32.97948225,71.23262111,1.814226556,0,0.984024899
2872,71,93,40.5,2.326424572,58.14638277,8.07558207,,0,healthy,,32.49502112,72.13990067,1.644445621,0,0.994331405
2873,71,142,16.5,3.375059809,67.45574338,9.753694274,,0,healthy,,32.29923256,73.0937796,2.539663402,0,1.007086063
2874,72,1,0.5,5.614721889,73.20344406,10.44297988,,0,healthy,,32.07081275,74.02199108,3.556140418,0,1.015875679
2875,72,49,83,2.844950801,65.69180715,10.46252295,,0,healthy,,31.6614753,73.84632967,4.329808746,0,1.019936912
2876,72,98,59,3.814767664,69.24452851,9.877767009,,0,healthy,,30.80263534,74.95156375,4.169611493,0,1.016277777
2877,72,146,35,3.3112701,68.45272944,10.66764838,,0,healthy,,30.6068748,76.50047558,2.961822111,0,1.005487414
2878,72,193,11,4.687403951,69.01546436,10.14430909,,0,healthy,,29.63389654,75.98108254,1.860315837,0,0.994266354
2879,73,12,0.5,5.637602436,73.04486259,9.517662855,,0,healthy,,29.14573203,76.13766783,1.940797834,0,0.984016606
2880,73,62,125,2.455941942,64.9456218,9.992286327,,0,healthy,,28.46007814,75.10968176,2.418270768,0.32945084,0.980388223
2881,73,109,101,2.760431018,72.89227242,9.963091426,,0,healthy,,27.85258933,75.15540811,3.551116224,0.403771275,0.983600455
2882,73,158,77,3.052443197,70.01809838,10.11121667,,0,healthy,,27.53999876,76.77495579,4.437083073,0,0.993683774
2883,73,205,53,2.755051033,67.01389414,10.1073414,,0,healthy,,27.49391176,76.20345554,4.165238669,0,1.005845646
2884,73,252,29,4.62626568,75.87036937,9.93268447,,0,healthy,,27.17235727,78.36265419,2.98346921,0,1.015596893
2885,73,300,5,4.171088117,73.06017212,9.661662873,,0,healthy,,26.9674844,76.42380169,1.967232248,0,1.019661573
2886,74,25,0.5,3.242789627,67.09988955,9.474420759,,0,healthy,,27.10603519,76.56613972,1.625552933,0,1.015833855
2887,74,72,53,2.702007057,69.61236067,9.802128853,,0,healthy,,27.35206618,76.98485525,2.398009106,0,1.005714837
2888,74,120,29,2.490547199,70.98254463,9.467407468,,0,healthy,,27.46614659,76.50221513,3.481382291,0,0.993652236
2889,74,169,5,1.960243836,59.69993238,7.366332481,,0,healthy,,27.94855797,75.5789514,4.385264038,0,0.984453369
2890,75,25,0.5,3.160980663,71.3283233,9.217596158,,0,healthy,,28.36530498,76.95240419,4.183368419,0,0.980435771
2891,75,72,34,3.134375751,68.5308779,10.59784799,,0,healthy,,28.74317199,74.68233244,2.993756024,0,0.984201601
2892,75,120,10,2.923377922,61.54769226,8.205971592,,0,healthy,,29.69056278,75.1188235,1.674281658,0,0.994347681
2893,76,15,0.5,3.22844974,62.10874646,8.686043657,,0,healthy,,30.21999996,75.015658,1.464590279,0,1.005604164
2894,76,62,63,3.450445415,70.31988871,9.873502954,,0,healthy,,30.86446545,74.03685118,2.201649999,0,1.016188767
2895,76,110,39,3.784099846,74.02319279,10.90054114,,0,healthy,,31.40811751,73.54597591,3.490045106,0,1.019904526
2896,76,159,15,4.601128488,80.97698209,10.83014666,,0,healthy,,31.94489993,74.25296746,4.404662968,0,1.01630516
2897,77,4,0.5,5.681804754,73.39921022,9.837733155,,0,healthy,,32.36494858,73.68885479,4.114113363,0,1.006035384
2898,77,52,69.5,2.836480704,71.82667091,10.08215977,,0,healthy,,32.75848831,73.37767591,2.898614063,0,0.994392177
2899,77,101,45.5,2.833106267,69.75502588,9.798276493,,0,healthy,,32.960697,73.7310025,1.897074104,0,0.984106344
2900,77,148,21.5,3.411392658,72.96292102,9.315086765,,0,healthy,,32.98940644,73.3498015,1.541865976,0,0.979793885
2901,77,196,0.5,5.106308169,71.84887482,9.505631935,,0,healthy,,33.07613779,74.05561375,2.299023773,0,0.983606912
2902,78,40,115,2.525438199,72.39817143,10.3408301,,0,healthy,,32.58143707,73.60699113,3.446669041,0,0.994143511
2903,78,88,91,2.56355784,74.3733448,10.2934357,,0,healthy,,32.4703115,72.84774801,4.296900508,0,1.005682401
2904,78,135,67,2.114275688,62.35367791,8.123078109,,0,healthy,,31.81260485,74.04494426,4.183683737,0,1.016301541
2905,78,183,43,3.060939081,72.91320947,9.630246695,,0,healthy,,31.65177284,73.98765506,3.311451442,0,1.02008272
2906,78,232,19,4.12059652,77.04267111,10.32416447,,0,healthy,,30.90793901,75.31369439,1.792957293,0,1.01599035
2907,78,279,0.5,4.039133529,71.85944765,9.344298701,,0,healthy,,30.47011003,75.37097508,1.582625267,0,1.006022437
2908,79,44,101.5,1.496599893,58.50362799,7.844228793,,0,healthy,,29.80122544,75.36804446,2.139319362,0,0.994310026
2909,79,93,77.5,2.651113844,72.19279027,9.337790608,,0,healthy,,29.21518508,74.91045467,3.438703111,0,0.984447874
2910,79,141,53.5,2.386688703,70.57554971,9.582936385,,0,healthy,,28.42617855,74.99327976,4.388410245,0,0.980173511
2911,79,188,29.5,2.100795284,73.16143564,9.105308712,,0,healthy,,27.88439164,75.97617774,4.024611809,0,0.984135659
2912,79,236,5.5,2.071657648,66.87174509,8.378129056,,0,healthy,,27.54530219,78.04295693,2.95952332,0,0.993680362
2913,80,25,0.5,2.063894599,62.37876865,9.645210679,,0,healthy,,27.18045648,77.70917764,1.795820027,0,1.005575071
2914,80,71,112.5,2.780313086,60.80411065,10.51123501,,0,healthy,,27.29577007,76.58297626,1.730141136,0,1.015598545
2915,80,119,88.5,2.70844264,60.02033287,10.62723168,,0,healthy,,27.03226654,77.18795376,2.40536098,0,1.019990525
2916,80,168,64.5,3.27025862,62.74431595,10.11562446,,0,healthy,,26.69850376,77.22823866,3.641805583,0,1.016410925
2917,80,216,40.5,2.501877466,60.29566719,8.919975176,,0,healthy,,27.02807541,77.242664,4.376379889,0,1.005855669
2918,80,265,16.5,3.66899339,65.07070007,10.65227411,,0,healthy,,27.57656268,74.99790887,4.24266646,0,0.9935846
2919,80,295,0.5,3.531489212,63.66296548,9.587854208,,0,healthy,,29.21052341,75.01803978,3.623948145,0,0.985073491
2920,1,0,130,1.818683663,65.24051155,9.863411188,,0,healthy,,30.41017996,74.71684425,3.653504411,0,1.005904466
2921,1,73,106,1.547976994,58.04386402,7.878110199,,0,healthy,,30.94868049,73.80370427,4.326649903,0,1.01576071
2922,1,121,82,2.438356204,63.9566253,9.5218415,,0,healthy,,31.61729891,74.23004632,4.114510621,2.612560177,1.020321603
2923,1,178,58,2.204827617,71.17855098,9.553250766,,0,healthy,,32.0768135,74.12821124,3.063823909,0,1.016031903
2924,1,225,34,1.901336058,65.90619871,9.047415294,,0,healthy,,32.38178036,72.79531086,1.99631896,0,1.00650184
2925,1,273,10,2.561800849,69.73807636,8.476887223,,0,healthy,,32.62932397,74.21102476,1.510186965,0,0.994503325
2926,2,15,0.5,2.213428543,70.4013104,10.55075092,,0,healthy,,32.91356959,73.30619236,2.541280421,0,0.984462716
2927,2,62,80,2.373294087,70.40104001,10.45911888,,0,healthy,,32.98786173,73.60867091,3.428027676,0,0.980476284
2928,2,110,56,2.948637402,71.69774922,9.923896241,,0,healthy,,32.9013301,73.83224636,4.36607641,0,0.983875321
2929,2,159,32,3.05946222,64.90745465,10.36467517,,0,healthy,,32.72662648,72.91148515,4.182385104,0,0.993944673
2930,2,207,8,2.653070838,60.40025888,8.31916982,,0,healthy,,32.28821337,73.06847008,2.861054719,0,1.006124672
2931,3,18,0.5,2.934986226,66.48682882,10.1551972,,0,healthy,,31.99225043,74.1469066,2.059541363,0,1.016103566
2932,3,66,122.5,2.362691153,68.39946321,10.58729923,,0,healthy,,31.72446349,72.95723795,1.588185362,0,1.019478975
2933,3,116,98.5,2.440140537,68.65233507,9.703327652,,0,healthy,,30.71612965,74.80016919,2.341720256,0,1.015989493
2934,3,164,74.5,1.882090525,57.42679975,8.251202185,,0,healthy,,30.37492158,75.47274579,3.561983929,0,1.006001257
2935,3,211,50.5,2.685552706,68.18535212,10.15684089,,0,healthy,,29.77342676,74.39977152,4.426409255,0,0.994158312
2936,3,259,26.5,3.00254846,70.17577997,10.45060649,,0,healthy,,29.06061459,75.03777542,4.060601318,0,0.984118037
2937,3,307,2.5,3.337368519,69.35341199,9.515010171,,0,healthy,,28.6110909,76.17788813,3.0052014,0,0.980319813
2938,4,30,0.5,2.686131016,69.93003675,9.658941358,,0,healthy,,28.24865429,76.35833438,1.887476053,0,0.984518361
2939,4,79,100,3.133804807,68.64793185,9.151220642,,0,healthy,,27.52888325,76.02151938,1.663555898,0,0.994025964
2940,4,126,76,2.981853256,67.49416275,9.786755386,,0,healthy,,27.23438288,76.23217997,2.253014182,0,1.005650177
2941,4,174,52,3.15939589,65.6807055,10.00832872,,0,healthy,,27.25485211,76.59593394,3.53345956,0,1.015779894
2942,4,221,28,3.631032235,70.72833662,10.12524377,,0,healthy,,27.03902971,76.99907724,4.557439888,0,1.019455155
2943,4,262,4,4.055721479,73.75865776,9.472653215,,0,healthy,,27.01769662,76.19910029,3.92999666,0,1.016361169
2944,5,26,0.5,3.877332387,73.7764365,10.57599972,bearing_fault,0,pre-failure,,27.08583164,75.51999385,2.911191206,0,1.006354497
2945,5,74,37,6.392206401,84.60851103,12.35350081,bearing_fault,1,failed,bearing_fault,27.56859758,76.00088051,2.01248365,0,0.993711653
2946,5,123,13,3.697712658,66.70043202,9.892412492,,0,healthy,,28.16236865,76.50873855,1.598659832,0,0.983946931
2947,6,10,0.5,4.952630945,69.53809939,9.817577755,,0,healthy,,28.28871474,75.89262124,2.335122108,0.712301517,0.980566939
2948,6,58,140,2.812307065,68.26245537,10.16039669,,0,healthy,,29.17160533,76.08695239,3.501911766,0,0.984251302
2949,6,97,116,2.637574213,66.46336087,9.935401963,,0,healthy,,29.75497589,75.4254607,4.43393505,0,0.99393584
2950,6,152,92,2.779642525,67.92066461,9.142022059,,0,healthy,,30.2145486,75.56563956,4.020992308,0,1.005725811
2951,6,200,68,2.280054713,58.54971238,8.20467268,,0,healthy,,30.86513586,73.94393584,3.017234308,0,1.016092954
2952,6,249,44,4.096522302,70.66435457,10.00266114,,0,healthy,,31.52270346,74.29332201,2.022204028,0,1.01949532
2953,6,297,20,3.67924927,69.88391372,10.09373972,,0,healthy,,32.25007634,74.72499342,1.580410478,0,1.015984368
2954,6,346,0.5,3.209454436,61.11494666,8.27649313,,0,healthy,,32.54395612,74.29349,2.465419258,0,1.006173895
2955,7,42,124,2.62543824,68.66807133,9.589043977,,0,healthy,,32.51168833,73.61478781,3.638582604,0,0.994591593
2956,7,91,100,3.121818004,67.14913845,9.635817198,,0,healthy,,32.88107262,72.57155964,4.396524881,0,0.984215997
2957,7,138,76,3.387007966,69.34326224,9.419011008,,0,healthy,,32.91296637,73.65898489,4.139754961,0,0.980102362
2958,7,187,52,3.515046219,70.71233391,10.14318766,,0,healthy,,32.76700043,72.41002214,2.876855157,0,0.984324279
2959,7,234,28,3.860631316,68.93418615,10.02063361,,0,healthy,,32.8676089,72.35630895,1.984581949,0,0.99354568
2960,7,282,4,4.469679739,72.80198584,9.9533355,,0,healthy,,32.35777262,73.62235705,1.45265454,0,1.005746683
2961,8,26,0.5,2.935594438,68.40191982,9.537371061,,0,healthy,,32.04759361,74.75084947,2.275683064,0,1.016056464
2962,8,75,111,3.05472279,68.43321801,9.93792443,,0,healthy,,31.56340014,74.16960401,3.567372509,0,1.019575674
2963,8,122,87,3.699129243,68.2541361,9.54469468,,0,healthy,,30.97659804,74.52409773,4.32233257,0,1.015972073
2964,8,170,63,2.945585632,67.00339042,9.84038653,,0,healthy,,30.39834749,75.39926106,4.190993327,0,1.006110207
2965,8,219,39,3.304793972,71.19607695,9.354161494,,0,healthy,,29.82529792,73.19528734,3.010200169,0,0.994312095
2966,8,266,15,3.967512997,72.20339076,10.42644766,,0,healthy,,29.02835208,77.64999178,1.993568298,0,0.984348433
2967,9,4,0.5,2.985148816,60.12941196,10.81449221,,0,healthy,,28.51371792,77.50271907,1.490684084,0,0.980771049
2968,9,53,51.5,2.74601841,65.9591053,10.66875257,,0,healthy,,27.79968942,75.05007673,2.341604785,0,0.984298811
2969,9,101,27.5,2.547488601,60.20957998,10.07701783,,0,healthy,,27.46415147,76.15452975,3.733404019,0,0.994082301
2970,9,148,3.5,3.007066995,68.62018387,9.913624033,,0,healthy,,27.19915586,77.04305332,4.505522718,0,1.005428667
2971,10,27,0.5,3.307225765,62.81292733,9.644650761,,0,healthy,,26.92644644,77.18436601,4.090375784,0,1.01550267
2972,10,77,74.5,3.806093767,67.57425178,10.69185091,,0,healthy,,26.98537008,75.4493921,2.973053782,0,1.019890421
2973,10,125,50.5,4.564674174,75.41990017,13.19675513,,0,healthy,,26.94883327,77.45656866,1.835939827,0,1.015860509
2974,10,173,26.5,2.731627257,60.31716448,9.289933585,,0,healthy,,27.28639425,78.06373093,1.564625198,0,1.00588094
2975,10,233,2.5,3.398962108,65.70154282,9.340428402,,0,healthy,,27.53476522,76.47043452,2.472876865,0,0.993999212
2976,11,30,0.5,3.96812224,69.39353463,9.525965627,,0,healthy,,27.97445849,76.73024173,3.622435203,0,0.984429684
2977,11,78,65,3.219933529,70.14028874,10.06348081,,0,healthy,,28.20209828,76.5811676,4.278746003,0,0.979962444
2978,11,127,41,3.284752494,70.93108234,10.06553725,,0,healthy,,29.06342285,76.81152244,4.149653325,0,0.983950537
2979,11,174,17,3.791635166,71.39378598,10.00090479,,0,healthy,,29.96248725,75.8541782,2.95751916,0,0.993909576
2980,12,2,0.5,5.717064183,75.66201724,10.74276501,bearing_fault,0,pre-failure,,30.33046031,73.48085544,1.933410657,0,1.006407374
2981,12,50,139,4.533689983,76.26643936,12.31114145,bearing_fault,1,failed,bearing_fault,30.96815485,75.33462845,1.678461799,0,1.015834092
2982,12,96,115,3.001899714,66.88227156,11.0015834,,0,healthy,,31.56469055,73.98530767,2.471458612,0,1.019734179
2983,12,144,91,3.569451942,63.61580824,10.41562541,,0,healthy,,32.02334816,73.15451627,3.365478055,0,1.016250256
2984,12,192,67,3.396287789,68.24719727,10.64568606,,0,healthy,,32.32999118,73.04585483,4.401169083,0,1.006400975
2985,12,242,43,3.588733228,69.95349744,10.80579337,,0,healthy,,32.76019014,73.76783682,4.129069865,0,0.993975827
2986,12,290,19,4.400531447,72.19028052,10.2598961,,0,healthy,,32.82536009,73.83476883,2.976879102,0,0.984097817
2987,12,338,0.5,5.135231247,71.44734035,11.133988,,0,healthy,,32.97819816,72.79803601,2.029802544,0,0.980234624
2988,13,46,110.5,2.093068384,70.41847679,10.11298507,,0,healthy,,32.96068953,72.5910601,1.728212039,0,0.98407407
2989,13,92,86.5,2.701760586,71.50912087,9.358770158,,0,healthy,,32.88221499,72.490327,2.348584396,0,0.993417861
2990,13,140,62.5,3.094152092,68.90929995,10.18125555,,0,healthy,,32.35592485,72.82632786,3.709609071,0,1.005618104
2991,13,189,38.5,3.490583619,73.61272125,10.04589918,,0,healthy,,31.97215416,74.88955185,4.493461873,0,1.015875161
2992,13,237,14.5,4.209576792,74.65323233,9.84218793,,0,healthy,,31.60820678,74.55098313,4.130473227,0,1.019382136
2993,14,7,0.5,3.982227502,77.64038984,9.700051387,,0,healthy,,31.10122501,75.18828071,2.887816905,0,1.016016249
2994,14,53,125,2.425103495,65.52709251,10.12950952,,0,healthy,,30.28870236,74.51810488,1.884963514,0,1.006303389
2995,14,102,101,3.012637066,67.72645421,10.02980731,,0,healthy,,29.57999222,75.45693133,1.683319505,0,0.994122385
2996,14,149,77,3.857285046,67.70531525,10.25438183,,0,healthy,,29.04348366,74.02440346,2.14774652,1.559825534,0.983940649
2997,14,198,53,3.544275975,67.02977459,9.662833677,,0,healthy,,28.47578359,75.67559355,3.676971762,0.689450165,0.980363881
2998,14,245,29,4.642015049,68.82396845,9.742533548,,0,healthy,,28.06307132,75.56108082,4.353474434,0,0.984034858
2999,14,295,5,4.89808405,68.4624921,9.890093944,,0,healthy,,27.50576237,75.66412772,4.160970754,0,0.993688185
3000,15,26,0.5,3.220662996,65.31705706,9.489449198,,0,healthy,,27.38315023,76.65391712,3.011052011,0,1.00599439
3001,15,74,75.5,2.26567974,66.68013743,9.596918946,,0,healthy,,27.17045177,76.17433345,1.86877028,0,1.015681647
3002,15,120,51.5,2.087490493,64.22706273,8.654464507,,0,healthy,,27.11731561,77.69140495,1.503992597,0,1.019545212
3003,15,168,27.5,1.890083482,69.79268774,9.030371132,,0,healthy,,27.0633883,76.76603398,2.478996463,0,1.016025066
3004,15,217,3.5,3.204414011,75.99587456,9.710500785,seal_leak,0,pre-failure,,27.32562886,76.27818694,3.675251011,0,1.006322518
3005,16,28,0.5,3.173645411,76.67178498,11.0440563,seal_leak,1,failed,seal_leak,27.53012825,75.27151582,4.429630206,0,0.994167165
3006,16,77,50.5,2.346085633,65.84151858,10.07808169,,0,healthy,,27.93385091,76.85917823,4.19176069,0,0.984117082
3007,16,123,26.5,2.462174147,66.3933006,9.669007888,,0,healthy,,28.4098905,74.81515522,2.894692699,0,0.980074296
3008,16,172,2.5,2.572681831,65.7057479,9.065993773,,0,healthy,,29.30057955,75.90600273,1.847287472,0,0.984198518
3009,17,30,0.5,2.302135322,64.99679456,10.12630841,,0,healthy,,29.64685761,75.4223198,1.635275222,0,0.993753057
3010,17,78,84.5,2.989743703,62.43688732,9.75636051,,0,healthy,,30.39384115,73.60646371,2.468696519,0,1.006049588
3011,17,126,60.5,3.109950842,63.94161719,10.16259447,,0,healthy,,30.8668862,75.17688141,3.633160107,0,1.016372149
3012,17,175,36.5,3.893253261,67.19131169,9.776943736,,0,healthy,,31.50188086,73.4775562,4.369350595,0.96110886,1.019233565
3013,17,222,12.5,4.014661416,70.79186229,9.533467553,,0,healthy,,31.94820855,74.67537746,4.351897405,0,1.015811379
3014,18,10,0.5,5.271322506,65.69208386,10.10343854,,0,healthy,,32.35132225,73.34588674,3.066204901,0,1.006644182
3015,18,58,42.5,2.121484421,50.26650899,8.247482565,,0,healthy,,32.84076942,74.24856563,2.011178352,0,0.993945087
3016,18,106,18.5,3.602208248,59.75686334,10.22678062,,0,healthy,,32.85417601,72.49082065,1.622838184,0,0.98457372
3017,18,155,0.5,2.993883148,58.83799026,8.309348289,,0,healthy,,32.94568352,72.38244284,2.272760889,0,0.980481322
3018,19,46,129.5,2.479869219,71.60395454,10.56308904,,0,healthy,,33.01435414,73.50148036,3.463299061,0,0.984166899
3019,19,94,105.5,4.434230514,77.56856165,9.747132293,bearing_fault,0,pre-failure,,32.72394272,72.98728778,4.536451655,2.772350138,0.993656002
3020,19,141,81.5,4.415851959,83.63723428,12.55498536,bearing_fault,1,failed,bearing_fault,32.46316665,73.71427361,3.946029045,0,1.006309458
3021,19,182,57.5,2.328163945,62.41533709,8.424796548,,0,healthy,,32.07981892,73.549548,2.970519686,0,1.015638612
3022,19,237,33.5,3.552347634,77.03652557,10.16685529,,0,healthy,,31.52664193,73.528962,1.930160454,0,1.019630683
3023,19,285,9.5,3.05443842,64.28961035,8.400449843,,0,healthy,,30.81714722,75.09040145,1.559397802,0,1.015904329
3024,20,16,0.5,3.227545795,63.93599981,10.57434397,,0,healthy,,30.31103772,73.93305644,2.652789846,0,1.005833828
3025,20,65,100,2.192316907,62.17967567,9.67026172,,0,healthy,,29.82456571,75.50618022,3.732413028,0,0.99397457
3026,20,113,76,2.432811956,69.2747846,10.50588715,,0,healthy,,28.99362482,75.71167315,4.20702758,0,0.984343392
3027,20,173,52,1.901466691,68.80557394,9.45928579,,0,healthy,,28.36876201,75.87507979,4.147184116,0,0.979958089
3028,20,208,28,2.914595676,72.09692195,9.611417003,,0,healthy,,28.09489599,76.54427517,3.106402924,0,0.984007971
3029,20,256,4,3.69042672,72.21712419,9.345681955,,0,healthy,,27.62449237,74.93053878,1.941252857,0,0.99392563
3030,21,28,0.5,2.468213002,65.81072849,9.712200992,,0,healthy,,27.31981641,77.3374839,1.746904725,0,1.005883833
3031,21,75,108,2.504319578,63.7810389,9.11919465,,0,healthy,,26.95562002,76.58050965,2.425350876,0,1.016040086
3032,21,124,84,2.134896624,63.14740489,9.261907615,,0,healthy,,26.94000865,76.73533469,3.652299296,0,1.020168455
3033,21,172,60,2.609100596,69.20524138,9.645095675,,0,healthy,,27.04717538,76.85577811,4.161640464,0,1.015858971
3034,21,218,36,2.537395076,67.5262435,9.310480412,,0,healthy,,27.25112548,75.77106388,4.099253485,0,1.006089859
3035,21,266,12,2.597949052,69.92192849,8.267802416,,0,healthy,,27.700348,76.17128016,2.906894098,0,0.993762381
3036,22,10,0.5,2.017131868,68.70457792,10.2754598,,0,healthy,,28.0952074,77.35159876,1.699160611,0,0.984375241
3037,22,60,73,3.192152827,67.15173836,10.67783288,,0,healthy,,28.50692091,76.89051628,1.61298665,0,0.97988745
3038,22,106,49,2.84044078,68.48497617,9.295757493,,0,healthy,,29.22102583,75.70990304,2.156973156,0,0.983690729
3039,22,154,25,3.547505584,68.43408221,10.64476495,,0,healthy,,29.71168992,74.82623105,3.628350881,0,0.994045378
3040,22,203,1,3.826049925,67.21585118,9.372836585,,0,healthy,,30.46740858,74.08555547,4.527659701,0,1.005791663
3041,23,32,0.5,4.039696765,69.10559298,10.70680208,,0,healthy,,30.88817505,72.19584692,4.177145901,0,1.016016337
3042,23,80,127.5,1.347645764,56.25647766,8.193211251,,0,healthy,,31.6404975,73.35506038,3.07131995,0,1.019737525
3043,23,129,103.5,1.52412186,62.73303148,10.09936578,,0,healthy,,31.94926279,74.78030692,1.887184575,0,1.01569501
3044,23,176,79.5,1.986139045,67.31169733,9.868586751,,0,healthy,,32.46056148,73.22779285,1.579870532,0,1.006039897
3045,23,224,55.5,2.068038635,66.92341611,9.696141788,,0,healthy,,32.71312827,72.64806359,2.39291491,0,0.993915576
3046,23,273,31.5,2.008669763,70.29255111,9.601715591,,0,healthy,,32.86118498,72.3789401,3.616768401,0,0.984138
3047,23,321,7.5,2.689556322,70.96432487,9.244008444,,0,healthy,,33.07811233,72.13784015,4.371572251,0,0.980119714
3048,24,19,0.5,3.085499512,70.46257597,8.873528543,,0,healthy,,32.98516324,74.76499035,4.011680162,0,0.983989492
3049,24,67,125.5,2.441051118,68.49112043,9.767693936,,0,healthy,,32.80962897,72.48200599,2.942694945,0,0.993548471
3050,24,117,101.5,3.211278597,72.08506923,10.04522858,,0,healthy,,32.43046667,73.09223119,1.92306875,0,1.005626323
3051,24,165,77.5,2.938932995,71.45856269,9.39016139,,0,healthy,,31.88206686,76.34040349,1.490015382,0,1.015241518
3052,24,204,53.5,3.843422662,72.73768636,9.849901454,,0,healthy,,31.43567823,73.44914978,2.51393802,0,1.019891481
3053,24,273,29.5,2.984591678,69.95290615,9.813800959,,0,healthy,,30.74233481,74.47487596,3.841802034,0,1.016106137
3054,24,308,5.5,4.681572034,72.29784514,9.654929976,,0,healthy,,30.17586793,73.58871368,4.324625777,0,1.00580536
3055,25,24,0.5,3.171476231,73.03709173,9.934707582,,0,healthy,,29.65036434,76.02005524,4.209943691,0,0.993870184
3056,25,73,111.5,1.711507831,59.98811785,7.871424474,,0,healthy,,28.94306979,75.97275266,3.126685968,0,0.984026109
3057,25,120,87.5,2.77987369,72.05389469,9.483510995,,0,healthy,,28.51347428,77.69664842,1.894750193,0,0.980044486
3058,25,169,63.5,2.399396026,72.07569409,9.616829024,,0,healthy,,28.12466804,76.45609281,1.662900972,0,0.984247229
3059,25,217,39.5,2.456491422,70.82324247,9.097010652,,0,healthy,,27.67361367,76.26056126,2.413291638,0,0.993716332
3060,25,263,15.5,3.073790494,74.69758016,9.054795998,,0,healthy,,27.37460504,76.53155199,3.652768335,0,1.005656727
3061,26,3,0.5,2.50626516,70.45300177,8.54520709,,0,healthy,,27.07092333,76.65857333,4.432096887,0,1.015849262
3062,26,51,59.5,2.812935083,68.52239626,9.894005771,,0,healthy,,27.12669451,76.10636401,4.19827701,0,1.019659432
3063,26,100,35.5,3.354593929,70.77280887,9.948598548,,0,healthy,,27.29591687,77.57925219,3.202672693,0,1.016197839
3064,26,149,11.5,4.783938552,70.31667251,10.07787826,,0,healthy,,27.42063982,76.72234583,1.883331676,0,1.006774365
3065,27,13,0.5,3.142874903,65.70728305,10.20865584,,0,healthy,,27.54824856,77.3956617,1.638092657,0,0.993845161
3066,27,61,84.5,2.686219293,70.79749021,10.86486908,,0,healthy,,28.01709543,77.01352373,2.341419849,0,0.984402352
3067,27,107,60.5,3.148557483,70.08586407,10.25988535,,0,healthy,,28.32356882,77.27594948,3.523274369,0,0.979998002
3068,27,155,36.5,3.093246252,68.54446829,10.4524837,,0,healthy,,29.14413821,74.44271134,4.527436124,0,0.984309514
3069,27,204,12.5,3.562684181,71.74790331,10.58909571,,0,healthy,,29.63412171,75.5424242,4.163380367,0,0.994152086
3070,28,10,0.5,4.09588987,75.78844879,10.53647173,,0,healthy,,30.39354473,73.84151822,3.02105766,0,1.006410248
3071,28,59,40,2.373209976,71.09768876,9.004813382,,0,healthy,,30.94356453,74.90661349,2.093105191,0,1.015894529
3072,28,105,16,3.797868853,72.05678417,10.30167087,,0,healthy,,31.39535654,73.85152236,1.540539853,0,1.019598021
3073,29,3,0.5,4.719425126,70.83501653,10.18541056,,0,healthy,,31.98635697,73.49168449,2.541959813,0,1.015837454
3074,29,50,55.5,2.691975095,69.97000351,10.46037109,,0,healthy,,32.32406816,75.00169982,3.543988655,0,1.006525515
3075,29,99,31.5,3.607870187,71.7988449,10.23053109,,0,healthy,,32.51706285,73.51798877,4.66986729,0,0.993783966
3076,29,146,7.5,3.619683992,67.85853273,10.2011746,,0,healthy,,33.02196147,72.96717543,4.235156722,0,0.984034122
3077,30,21,0.5,4.833546469,74.15352147,9.963573395,,0,healthy,,33.01906806,73.54334526,3.011704615,0,0.980215767
3078,30,60,103.5,2.515438403,69.22153922,10.08335055,,0,healthy,,32.76858655,74.54600588,1.974049763,0,0.98351809
3079,30,129,79.5,3.34445385,63.75688835,9.838769404,,0,healthy,,32.89872697,74.22274893,1.532350559,0,0.994106353
3080,30,164,55.5,3.091891162,68.49513722,10.25389572,,0,healthy,,32.41546356,73.3130788,2.435131615,0,1.0056701
3081,30,212,31.5,4.247296554,71.61256466,10.49808301,,0,healthy,,32.24779233,73.81991057,3.694705923,0,1.015902789
3082,30,261,7.5,4.962751363,74.88173019,10.64408725,,0,healthy,,31.33340137,74.91020858,4.649042186,0,1.019614424
3083,31,20,0.5,3.335547504,63.54412328,10.47482326,,0,healthy,,30.75831368,75.12331085,4.091211746,0,1.015820789
3084,31,69,110,2.807477328,70.77431049,10.76366115,,0,healthy,,30.36320964,75.59860243,3.208778261,0,1.006005191
3085,31,117,86,3.476580749,73.08386524,10.315,,0,healthy,,29.70345558,76.76179698,1.965258387,0,0.99442925
3086,31,163,62,2.85728337,73.79483795,10.6907589,,0,healthy,,29.00438336,76.20590416,1.555339227,0,0.984189875
